"BarrierName","BarrierType","StreamName","Source","SourceID","Lat","Lon","Mitigated","YearMitigated","Pass_NABD","Pass_Before","Pass_After"
"Road barrier - Grove Creek","Assessed road-related barrier","Grove Creek","National Aquatic Barrier Dataset (SARP)","sm645148",43.34176,-114.17562,"no",0,"Partial passability",0.5,0.5
"Road barrier - Mud Creek","Assessed road-related barrier","Mud Creek","National Aquatic Barrier Dataset (SARP)","sm645149",43.33087,-114.18411,"no",0,"Partial passability",0.5,0.5
"Road barrier - Chaney Creek","Assessed road-related barrier","Chaney Creek","National Aquatic Barrier Dataset (SARP)","sm645150",43.33085,-114.197525,"no",0,"Partial passability",0.5,0.5
"Road barrier - Patton Creek","Assessed road-related barrier","Patton Creek","National Aquatic Barrier Dataset (SARP)","sm645151",43.330685,-114.22558,"no",0,"Partial passability",0.5,0.5
"Road barrier - Willow Creek","Assessed road-related barrier","Willow Creek","National Aquatic Barrier Dataset (SARP)","sm645152",43.33128,-114.279106,"no",0,"Partial passability",0.5,0.5
"Road barrier - Willow Creek","Assessed road-related barrier","Willow Creek","National Aquatic Barrier Dataset (SARP)","sm645153",43.331005,-114.2893,"no",0,"No barrier",1,1
"Road barrier - Crystal Creek","Assessed road-related barrier","Crystal Creek","National Aquatic Barrier Dataset (SARP)","sm645154",43.329937,-114.31234,"no",0,"No barrier",1,1
"Road barrier - Big Wood River","Assessed road-related barrier","Big Wood River","National Aquatic Barrier Dataset (SARP)","sm645155",43.3289,-114.320206,"no",0,"No barrier",1,1
"Road barrier - Big Wood River","Assessed road-related barrier","Big Wood River","National Aquatic Barrier Dataset (SARP)","sm645156",43.425934,-114.2615,"no",0,"No barrier",1,1
"Road barrier - Big Wood River","Assessed road-related barrier","Big Wood River","National Aquatic Barrier Dataset (SARP)","sm645157",43.468,-114.267845,"no",0,"No barrier",1,1
"Road barrier - Big Wood River","Assessed road-related barrier","Big Wood River","National Aquatic Barrier Dataset (SARP)","sm645158",43.516987,-114.321655,"no",0,"No barrier",1,1
"Road barrier - Indian Creek","Assessed road-related barrier","Indian Creek","National Aquatic Barrier Dataset (SARP)","sm645159",43.56365,-114.30726,"no",0,"Partial passability",0.5,0.5
"Road barrier - Greenhorn Creek","Assessed road-related barrier","Greenhorn Creek","National Aquatic Barrier Dataset (SARP)","sm645161",43.592876,-114.416824,"no",0,"No barrier",1,1
"Road barrier - Greenhorn Creek","Assessed road-related barrier","Greenhorn Creek","National Aquatic Barrier Dataset (SARP)","sm645162",43.59338,-114.37602,"no",0,"Partial passability",0.5,0.5
"Road barrier - East Fork Wood River","Assessed road-related barrier","East Fork Wood River","National Aquatic Barrier Dataset (SARP)","sm645163",43.60329,-114.33008,"no",0,"No barrier",1,1
"Road barrier - Hyndman Creek","Assessed road-related barrier","Hyndman Creek","National Aquatic Barrier Dataset (SARP)","sm645164",43.644222,-114.24498,"no",0,"No barrier",1,1
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm645165",43.64575,-114.209816,"no",0,"No barrier",1,1
"Road barrier - Cove Creek","Assessed road-related barrier","Cove Creek","National Aquatic Barrier Dataset (SARP)","sm645166",43.631874,-114.19818,"no",0,"Partial passability",0.5,0.5
"Road barrier - Cove Creek","Assessed road-related barrier","Cove Creek","National Aquatic Barrier Dataset (SARP)","sm645167",43.63114,-114.19748,"no",0,"Partial passability",0.5,0.5
"Road barrier - Cove Creek","Assessed road-related barrier","Cove Creek","National Aquatic Barrier Dataset (SARP)","sm645169",43.61731,-114.194145,"no",0,"Partial passability",0.5,0.5
"Road barrier - Moran Creek","Assessed road-related barrier","Moran Creek","National Aquatic Barrier Dataset (SARP)","sm645171",43.605156,-114.183495,"no",0,"No barrier",1,1
"Road barrier - Kinsey Creek","Assessed road-related barrier","Kinsey Creek","National Aquatic Barrier Dataset (SARP)","sm645182",43.527863,-114.51094,"no",0,"No barrier",1,1
"Road barrier - Weber Creek","Assessed road-related barrier","Weber Creek","National Aquatic Barrier Dataset (SARP)","sm645183",44.360847,-112.65649,"no",0,"No barrier",1,1
"Road barrier - Medicine Lodge Creek","Assessed road-related barrier","Medicine Lodge Creek","National Aquatic Barrier Dataset (SARP)","sm645185",44.37125,-112.605286,"no",0,"No barrier",1,1
"Road barrier - Medicine Lodge Creek","Assessed road-related barrier","Medicine Lodge Creek","National Aquatic Barrier Dataset (SARP)","sm645186",44.174103,-112.37737,"no",0,"Partial passability",0.5,0.5
"Road barrier - Edie Creek","Assessed road-related barrier","Edie Creek","National Aquatic Barrier Dataset (SARP)","sm645187",44.371754,-112.60451,"no",0,"Partial passability",0.5,0.5
"Road barrier - Webber Creek","Assessed road-related barrier","Webber Creek","National Aquatic Barrier Dataset (SARP)","sm645188",44.362476,-112.69039,"no",0,"No barrier",1,1
"Road barrier - Webber Creek","Assessed road-related barrier","Webber Creek","National Aquatic Barrier Dataset (SARP)","sm645189",44.362137,-112.69321,"no",0,"No barrier",1,1
"Road barrier - Edie Creek","Assessed road-related barrier","Edie Creek","National Aquatic Barrier Dataset (SARP)","sm645190",44.395164,-112.57597,"no",0,"No barrier",1,1
"Road barrier - The Bull Pen","Assessed road-related barrier","The Bull Pen","National Aquatic Barrier Dataset (SARP)","sm645192",44.4448,-112.584595,"no",0,"No barrier",1,1
"Road barrier - Irving Creek","Assessed road-related barrier","Irving Creek","National Aquatic Barrier Dataset (SARP)","sm645193",44.40963,-112.6423,"no",0,"Partial passability",0.5,0.5
"Road barrier - Medicine Lodge Creek","Assessed road-related barrier","Medicine Lodge Creek","National Aquatic Barrier Dataset (SARP)","sm645195",44.298374,-112.517334,"no",0,"Partial passability",0.5,0.5
"Road barrier - Medicine Lodge Creek","Assessed road-related barrier","Medicine Lodge Creek","National Aquatic Barrier Dataset (SARP)","sm645197",44.289165,-112.49969,"no",0,"No barrier",1,1
"Road barrier - Indian Creek","Assessed road-related barrier","Indian Creek","National Aquatic Barrier Dataset (SARP)","sm645198",44.269917,-112.412544,"no",0,"Partial passability",0.5,0.5
"Road barrier - Medicine Lodge Creek","Assessed road-related barrier","Medicine Lodge Creek","National Aquatic Barrier Dataset (SARP)","sm645199",44.23794,-112.3849,"no",0,"Partial passability",0.5,0.5
"Road barrier - Medicne Lodge Creek","Assessed road-related barrier","Medicne Lodge Creek","National Aquatic Barrier Dataset (SARP)","sm645200",44.21761,-112.37515,"no",0,"No barrier",1,1
"Road barrier - Medicine Lodge Creek","Assessed road-related barrier","Medicine Lodge Creek","National Aquatic Barrier Dataset (SARP)","sm645202",44.1885,-112.37232,"no",0,"No barrier",1,1
"Road barrier - Crooked Creek","Assessed road-related barrier","Crooked Creek","National Aquatic Barrier Dataset (SARP)","sm645203",44.22005,-112.68322,"no",0,"Partial passability",0.5,0.5
"Road barrier - Indian Creek","Assessed road-related barrier","Indian Creek","National Aquatic Barrier Dataset (SARP)","sm645204",44.27663,-112.409836,"no",0,"Partial passability",0.5,0.5
"Road barrier - Crooked Creek","Assessed road-related barrier","Crooked Creek","National Aquatic Barrier Dataset (SARP)","sm645205",44.26456,-112.716515,"no",0,"Partial passability",0.5,0.5
"Road barrier - Medicine Lodge Creek","Assessed road-related barrier","Medicine Lodge Creek","National Aquatic Barrier Dataset (SARP)","sm645207",44.22489,-112.3776,"no",0,"No barrier",1,1
"Road barrier - Medicine Lodge Creek","Assessed road-related barrier","Medicine Lodge Creek","National Aquatic Barrier Dataset (SARP)","sm645208",44.203148,-112.37324,"no",0,"No barrier",1,1
"Road barrier - Crooked Creek","Assessed road-related barrier","Crooked Creek","National Aquatic Barrier Dataset (SARP)","sm645209",44.21846,-112.67572,"no",0,"Partial passability",0.5,0.5
"Road barrier - Myers’S Creek","Assessed road-related barrier","Myers’S Creek","National Aquatic Barrier Dataset (SARP)","sm645211",44.282146,-112.70572,"no",0,"No barrier",1,1
"Road barrier - Payne Extension","Assessed road-related barrier","Payne Extension","National Aquatic Barrier Dataset (SARP)","sm645352",43.508556,-112.03108,"no",0,"No barrier",1,1
"Road barrier - Payne Extension","Assessed road-related barrier","Payne Extension","National Aquatic Barrier Dataset (SARP)","sm645353",43.511265,-112.026596,"no",0,"No barrier",1,1
"Road barrier - Payne Extension","Assessed road-related barrier","Payne Extension","National Aquatic Barrier Dataset (SARP)","sm645354",43.52589,-112.01689,"no",0,"No barrier",1,1
"Road barrier - Canal","Assessed road-related barrier","Canal","National Aquatic Barrier Dataset (SARP)","sm645355",43.566338,-111.963974,"no",0,"No barrier",1,1
"Road barrier - Unknown Canal","Assessed road-related barrier","Unknown Canal","National Aquatic Barrier Dataset (SARP)","sm645356",43.561474,-111.9439,"no",0,"Partial passability",0.5,0.5
"Road barrier - Unknown Canal","Assessed road-related barrier","Unknown Canal","National Aquatic Barrier Dataset (SARP)","sm645357",43.56921,-111.94377,"no",0,"No barrier",1,1
"Road barrier - Unknown Canal","Assessed road-related barrier","Unknown Canal","National Aquatic Barrier Dataset (SARP)","sm645358",43.57253,-111.92404,"no",0,"No barrier",1,1
"Road barrier - Willow Creek","Assessed road-related barrier","Willow Creek","National Aquatic Barrier Dataset (SARP)","sm645359",43.593193,-111.844345,"no",0,"No barrier",1,1
"Road barrier - Willow Creek","Assessed road-related barrier","Willow Creek","National Aquatic Barrier Dataset (SARP)","sm645360",43.60145,-111.82666,"no",0,"No barrier",1,1
"Road barrier - Willow Creek","Assessed road-related barrier","Willow Creek","National Aquatic Barrier Dataset (SARP)","sm645361",43.601864,-111.80451,"no",0,"No barrier",1,1
"Road barrier - Willow Creek","Assessed road-related barrier","Willow Creek","National Aquatic Barrier Dataset (SARP)","sm645362",43.581318,-111.87386,"no",0,"No barrier",1,1
"Road barrier - Birch Creek","Assessed road-related barrier","Birch Creek","National Aquatic Barrier Dataset (SARP)","sm645516",44.31111,-113.0203,"no",0,"Partial passability",0.5,0.5
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm645517",44.417446,-113.220375,"no",0,"Partial passability",0.5,0.5
"Road barrier - Summit Creek","Assessed road-related barrier","Summit Creek","National Aquatic Barrier Dataset (SARP)","sm645761",44.238533,-113.37302,"no",0,"Partial passability",0.5,0.5
"Road barrier - Camp Creek","Assessed road-related barrier","Camp Creek","National Aquatic Barrier Dataset (SARP)","sm645827",43.412212,-114.49617,"no",0,"Partial passability",0.5,0.5
"Road barrier - Camp Creek","Assessed road-related barrier","Camp Creek","National Aquatic Barrier Dataset (SARP)","sm645828",43.410233,-114.498505,"no",0,"Partial passability",0.5,0.5
"Road barrier - Flat Creek","Assessed road-related barrier","Flat Creek","National Aquatic Barrier Dataset (SARP)","sm645829",43.403847,-114.49884,"no",0,"Partial passability",0.5,0.5
"Road barrier - Spring Off Camp Creek","Assessed road-related barrier","Spring Off Camp Creek","National Aquatic Barrier Dataset (SARP)","sm645830",43.393185,-114.50589,"no",0,"Partial passability",0.5,0.5
"Road barrier - Camp Creek","Assessed road-related barrier","Camp Creek","National Aquatic Barrier Dataset (SARP)","sm645831",43.382977,-114.51341,"no",0,"Partial passability",0.5,0.5
"Road barrier - Camp Creek","Assessed road-related barrier","Camp Creek","National Aquatic Barrier Dataset (SARP)","sm645832",43.38057,-114.51506,"no",0,"Partial passability",0.5,0.5
"Road barrier - Big Wood River","Assessed road-related barrier","Big Wood River","National Aquatic Barrier Dataset (SARP)","sm645834",43.18781,-114.3182,"no",0,"No barrier",1,1
"Road barrier - Preacher Creek","Assessed road-related barrier","Preacher Creek","National Aquatic Barrier Dataset (SARP)","sm645835",43.061657,-114.59715,"no",0,"Partial passability",0.5,0.5
"Road barrier - Canal","Assessed road-related barrier","Canal","National Aquatic Barrier Dataset (SARP)","sm645836",43.06159,-114.59443,"no",0,"No barrier",1,1
"Road barrier - Schooler Creek","Assessed road-related barrier","Schooler Creek","National Aquatic Barrier Dataset (SARP)","sm645837",43.175102,-114.6759,"no",0,"Partial passability",0.5,0.5
"Road barrier - Cassia Gulch","Assessed road-related barrier","Cassia Gulch","National Aquatic Barrier Dataset (SARP)","sm645839",42.87888,-115.07488,"no",0,"Partial passability",0.5,0.5
"Road barrier - Yahoo Creek","Assessed road-related barrier","Yahoo Creek","National Aquatic Barrier Dataset (SARP)","sm645840",42.749443,-114.92725,"no",0,"Partial passability",0.5,0.5
"Road barrier - Unnamed Canal","Assessed road-related barrier","Unnamed Canal","National Aquatic Barrier Dataset (SARP)","sm645841",42.65133,-114.87595,"no",0,"Partial passability",0.5,0.5
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm645842",42.65364,-114.7563,"no",0,"No barrier",1,1
"Road barrier - Cedar Creek","Assessed road-related barrier","Cedar Creek","National Aquatic Barrier Dataset (SARP)","sm645851",42.082027,-114.86882,"no",0,"Partial passability",0.5,0.5
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm645852",42.0032,-114.79324,"no",0,"Partial passability",0.5,0.5
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm645853",42.020264,-114.795334,"no",0,"Partial passability",0.5,0.5
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm645854",42.02354,-114.796234,"no",0,"Partial passability",0.5,0.5
"Road barrier - China Creek","Assessed road-related barrier","China Creek","National Aquatic Barrier Dataset (SARP)","sm645855",42.049007,-114.79966,"no",0,"Partial passability",0.5,0.5
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm645856",42.05799,-114.79376,"no",0,"Partial passability",0.5,0.5
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm645858",42.059853,-114.79319,"no",0,"Partial passability",0.5,0.5
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm645859",42.062016,-114.79276,"no",0,"Partial passability",0.5,0.5
"Road barrier - Browns Creek","Assessed road-related barrier","Browns Creek","National Aquatic Barrier Dataset (SARP)","sm645860",42.078156,-114.79367,"no",0,"Partial passability",0.5,0.5
"Road barrier - Corral Creek","Assessed road-related barrier","Corral Creek","National Aquatic Barrier Dataset (SARP)","sm645861",42.11116,-114.78159,"no",0,"Partial passability",0.5,0.5
"Road barrier - Whiskey Slough","Assessed road-related barrier","Whiskey Slough","National Aquatic Barrier Dataset (SARP)","sm645862",42.183323,-114.77211,"no",0,"Partial passability",0.5,0.5
"","Assessed road-related barrier","","National Aquatic Barrier Dataset (SARP)","sm650215",42.688503,-111.2015,"yes",2021,"Unknown",0.5,0.5
"Road barrier - Little Wood River","Assessed road-related barrier","Little Wood River","National Aquatic Barrier Dataset (SARP)","sm7988318",43.354656,-113.98368,"no",0,"No barrier",1,1
"Road barrier - Spring Creek","Assessed road-related barrier","Spring Creek","National Aquatic Barrier Dataset (SARP)","sm7988319",43.509464,-113.99103,"no",0,"Partial passability",0.5,0.5
"Road barrier - Cedar Mesa Canal","Assessed road-related barrier","Cedar Mesa Canal","National Aquatic Barrier Dataset (SARP)","sm7988327",42.332977,-114.865555,"no",0,"Partial passability",0.5,0.5
"Road barrier - Sugar Creek","Assessed road-related barrier","Sugar Creek","National Aquatic Barrier Dataset (SARP)","sm7988825",42.080517,-111.733986,"no",0,"Partial passability",0.5,0.5
"Road barrier - 4077 S 3400 E / Maple Creek","Assessed road-related barrier","Maple Creek","National Aquatic Barrier Dataset (SARP)","sm7989033",42.02779,-111.792,"no",0,"Partial passability",0.5,0.5
